dataset_id,trial_id,country,adm1,adm2,adm3,location,longitude,latitude,planting_date,harvest_date,season,on_farm,is_survey,rep,crop,variety,yield_part,yield,N_fertilizer,P_fertilizer,K_fertilizer,inoculated,irrigated,row_spacing,plant_spacing,plant_density,harvest_days,soil_pH,soil_SOM,soil_sand,soil_clay,soil_silt,soil_N,soil_K,soil_P_available,soil_Ca,soil_B,soil_Fe,soil_S,soil_Zn,soil_CEC,soil_ex_Ca,soil_ex_Mg,soil_ex_K,soil_ex_Na,soil_ex_Al
doi_10.21223_P3_FHUVF9,Paucara_CIP700234,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP700234,tubers,3555.55555555556,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP700234,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP700234,tubers,1962.96296296296,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP700313,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP700313,tubers,11000,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP700313,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP700313,tubers,7407.40740740741,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP700313,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP700313,tubers,8444.44444444444,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP700787,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP700787,tubers,20259.2592592593,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP700787,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP700787,tubers,22592.5925925926,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP701515,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP701515,tubers,16592.5925925926,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP701515,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP701515,tubers,15925.9259259259,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP701675,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP701675,tubers,21444.4444444444,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP701675,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP701675,tubers,26185.1851851852,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP701862,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP701862,tubers,7111.11111111111,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP701862,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP701862,tubers,11666.6666666667,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP701862,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP701862,tubers,5814.81481481481,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702363,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP702363,tubers,22111.1111111111,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702363,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP702363,tubers,18851.8518518519,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702395,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP702395,tubers,8740.74074074074,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702395,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP702395,tubers,9500,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702453,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP702453,tubers,12148.1481481482,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702453,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP702453,tubers,7333.33333333333,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702464,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP702464,tubers,6518.51851851852,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702464,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP702464,tubers,4444.44444444444,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702464,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP702464,tubers,5740.74074074074,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702736,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP702736,tubers,18888.8888888889,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702736,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP702736,tubers,12407.4074074074,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702736,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP702736,tubers,11185.1851851852,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702815,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP702815,tubers,12925.9259259259,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702815,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP702815,tubers,13518.5185185185,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP702815,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP702815,tubers,13481.4814814815,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703168,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703168,tubers,19703.7037037037,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703168,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703168,tubers,26666.6666666667,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703168,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703168,tubers,20740.7407407407,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703197,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703197,tubers,18111.1111111111,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703197,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703197,tubers,10555.5555555556,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703197,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703197,tubers,17074.0740740741,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703264,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703264,tubers,11703.7037037037,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703264,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703264,tubers,15740.7407407407,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703264,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703264,tubers,21444.4444444444,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703265,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703265,tubers,2148.14814814815,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703265,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703265,tubers,2481.48148148148,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703265,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703265,tubers,4851.85185185185,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703268,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703268,tubers,11296.2962962963,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703268,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703268,tubers,9925.92592592593,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703274,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703274,tubers,16888.8888888889,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703274,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703274,tubers,7111.11111111111,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703280,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703280,tubers,13777.7777777778,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703280,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703280,tubers,7833.33333333333,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703280,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703280,tubers,4333.33333333333,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703287,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703287,tubers,12777.7777777778,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703287,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703287,tubers,10000,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703312,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703312,tubers,10518.5185185185,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703312,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703312,tubers,20370.3703703704,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703317,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703317,tubers,5407.40740740741,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703317,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703317,tubers,12444.4444444444,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703317,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703317,tubers,9555.55555555556,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703421,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703421,tubers,5370.37037037037,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703421,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703421,tubers,6407.40740740741,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703488,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703488,tubers,11259.2592592593,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703488,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703488,tubers,6296.2962962963,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703488,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703488,tubers,5407.40740740741,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703741,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703741,tubers,20111.1111111111,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703741,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703741,tubers,17592.5925925926,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703741,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703741,tubers,15592.5925925926,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703768,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,1,potato,CIP703768,tubers,7629.62962962963,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703768,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,2,potato,CIP703768,tubers,9259.25925925926,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
doi_10.21223_P3_FHUVF9,Paucara_CIP703768,Peru,Huancavelica,Acobamba,Paucara,Ccasapata,-74.7643,-12.7742,2009-11-23,2010-04-28,,TRUE,FALSE,3,potato,CIP703768,tubers,4370.37037037037,,,,FALSE,FALSE,,,,,3.62,4.76,31.34,28.61,40.05,7.11,,29.44,6.51,0.11,140.8,0.2,0.56,1.14,1.33,0.12,0.3,0,3.36
